"sample_id","side_or_trapnum","watershed","date","dipteran_large","terrestrial_large","caddisfly_large","mayfly_large","stonefly_large","other_large","dipteran_small","terrestrial_small","caddisfly_small","other_small"
"ST201216","B",4,2020-10-12,2,NA,NA,NA,NA,NA,6,9,NA,2
"ST201217","B",4,2020-10-12,1,NA,NA,NA,NA,NA,4,5,NA,4
"ST201218","B",4,2020-10-12,NA,NA,NA,NA,NA,NA,5,5,NA,5
"ST201219","B",4,2020-10-12,2,2,NA,NA,NA,NA,10,7,NA,4
"ST201220","B",4,2020-10-12,NA,NA,NA,NA,NA,NA,9,7,NA,4
"ST201256","A",4,2020-10-19,1,NA,NA,NA,NA,NA,8,12,NA,4
"ST201257","A",4,2020-10-19,1,NA,NA,NA,NA,NA,NA,3,NA,NA
"ST201258","A",4,2020-10-19,NA,NA,NA,NA,NA,1,1,NA,NA,2
"ST201259","A",4,2020-10-19,1,1,NA,NA,NA,NA,4,4,NA,NA
"ST201260","A",4,2020-10-19,NA,NA,NA,NA,NA,NA,2,6,NA,4
"ST201256","B",4,2020-10-19,1,NA,NA,NA,NA,NA,6,6,NA,3
"ST201257","B",4,2020-10-19,NA,NA,NA,NA,NA,1,2,5,NA,2
"ST201258","B",4,2020-10-19,2,NA,NA,NA,NA,NA,6,7,NA,1
"ST201259","B",4,2020-10-19,3,NA,NA,NA,NA,NA,3,9,NA,2
"ST201260","B",4,2020-10-19,1,1,NA,NA,NA,NA,NA,8,NA,4
"ST201296","A",4,2020-10-26,5,1,NA,NA,NA,NA,3,12,NA,5
"ST201297","A",4,2020-10-26,1,1,NA,NA,NA,NA,15,15,NA,5
"ST201298","A",4,2020-10-26,NA,NA,NA,NA,NA,NA,3,8,NA,6
"ST201299","A",4,2020-10-26,NA,NA,NA,NA,NA,NA,2,8,NA,3
"ST201300","A",4,2020-10-26,22,1,NA,NA,NA,1,31,30,NA,3
"ST201296","B",4,2020-10-26,NA,NA,NA,NA,NA,NA,6,8,NA,5
"ST201297","B",4,2020-10-26,3,1,NA,NA,NA,NA,2,10,NA,4
"ST201298","B",4,2020-10-26,1,NA,NA,NA,NA,NA,NA,3,NA,8
"ST201299","B",4,2020-10-26,3,NA,NA,NA,NA,NA,2,6,NA,5
"ST201300","B",4,2020-10-26,6,NA,NA,NA,NA,NA,5,10,NA,5
"ST201336","A",4,2020-11-02,1,0,0,0,0,0,2,0,0,0
"ST201337","A",4,2020-11-02,1,0,0,0,0,0,2,0,0,0
"ST201338","A",4,2020-11-02,2,0,0,0,0,0,2,0,0,0
"ST201339","A",4,2020-11-02,1,0,0,0,0,0,3,0,0,1
"ST201340","A",4,2020-11-02,2,0,0,0,0,0,0,0,0,0
"ST201336","B",4,2020-11-02,0,0,0,0,0,0,2,1,0,0
"ST201337","B",4,2020-11-02,0,0,0,0,0,0,1,1,0,0
"ST201338","B",4,2020-11-02,2,0,0,0,0,0,4,0,0,0
"ST201339","B",4,2020-11-02,2,1,0,0,0,0,0,0,0,0
"ST201340","B",4,2020-11-02,1,0,0,0,0,0,4,0,0,1
"ST201376","A",4,2020-11-09,1,2,0,0,0,1,4,7,0,2
"ST201376","B",4,2020-11-09,1,0,0,0,0,0,5,7,0,8
"ST201416","A",4,2020-11-16,3,0,0,0,0,0,6,2,0,7
"ST201416","B",4,2020-11-16,3,0,0,0,0,0,3,1,0,2
"ST201456","A",4,2020-11-22,1,0,0,0,0,0,1,0,0,0
"ST201456","B",4,2020-11-22,1,1,0,0,0,0,1,0,0,0
"ST201496","A",4,2020-11-30,3,0,0,0,0,0,1,0,0,0
"ST201496","B",4,2020-11-30,1,0,0,0,0,0,2,0,0,0
"ST201536","A",4,2020-12-07,0,0,0,0,0,0,1,0,0,0
"ST201536","B",4,2020-12-07,1,0,0,0,0,0,1,0,0,0
NA,"1",5,2018-05-14,NA,NA,NA,NA,NA,2,31,3,NA,11
NA,"10",5,2018-05-14,NA,NA,NA,NA,NA,NA,19,NA,NA,10
NA,"2",5,2018-05-14,1,NA,NA,NA,NA,3,78,4,NA,22
NA,"3",5,2018-05-14,1,NA,NA,NA,NA,1,143,2,NA,21
NA,"4",5,2018-05-14,NA,NA,NA,NA,NA,1,64,1,NA,25
NA,"5",5,2018-05-14,2,NA,NA,NA,NA,1,173,2,NA,39
NA,"6",5,2018-05-14,NA,NA,NA,NA,NA,1,93,2,NA,54
NA,"7",5,2018-05-14,NA,NA,NA,NA,NA,1,100,1,NA,37
NA,"8",5,2018-05-14,NA,NA,NA,NA,NA,NA,27,NA,NA,14
NA,"9",5,2018-05-14,NA,NA,NA,NA,NA,5,52,4,NA,27
NA,"1",5,2018-05-21,1,NA,NA,NA,NA,NA,33,5,NA,5
NA,"10",5,2018-05-21,1,NA,NA,NA,4,2,118,8,NA,29
NA,"2",5,2018-05-21,1,NA,NA,NA,1,1,97,5,NA,13
NA,"3",5,2018-05-21,NA,NA,NA,NA,NA,2,115,3,NA,18
NA,"4",5,2018-05-21,1,NA,NA,NA,NA,NA,25,NA,NA,8
NA,"5",5,2018-05-21,NA,NA,NA,NA,1,1,37,3,NA,14
NA,"6",5,2018-05-21,2,NA,NA,NA,1,1,37,1,NA,11
NA,"7",5,2018-05-21,NA,NA,NA,NA,1,1,70,3,NA,13
NA,"8",5,2018-05-21,2,NA,NA,NA,NA,2,174,7,NA,10
NA,"9",5,2018-05-21,NA,NA,NA,NA,1,1,106,9,NA,12
NA,"1",5,2018-05-29,1,1,NA,NA,3,2,123,5,1,5
NA,"10",5,2018-05-29,3,NA,NA,NA,NA,NA,71,1,NA,8
NA,"2",5,2018-05-29,1,1,NA,NA,1,3,77,3,NA,8
NA,"3",5,2018-05-29,3,1,NA,NA,NA,3,161,1,NA,9
NA,"4",5,2018-05-29,1,NA,NA,NA,1,6,125,4,NA,8
NA,"5",5,2018-05-29,1,1,NA,NA,2,3,101,3,NA,11
NA,"6",5,2018-05-29,NA,NA,NA,NA,NA,3,69,4,NA,8
NA,"7",5,2018-05-29,NA,NA,NA,NA,1,5,189,4,2,4
NA,"8",5,2018-05-29,NA,NA,NA,NA,2,1,98,3,NA,6
NA,"9",5,2018-05-29,NA,1,2,NA,1,NA,144,3,NA,13
NA,"1",5,2018-06-04,NA,3,NA,NA,NA,4,50,8,NA,8
NA,"10",5,2018-06-04,NA,NA,NA,NA,NA,NA,97,1,NA,9
NA,"2",5,2018-06-04,1,3,NA,NA,NA,6,77,3,NA,5
NA,"3",5,2018-06-04,3,NA,1,NA,NA,6,118,8,NA,8
NA,"4",5,2018-06-04,1,3,NA,NA,NA,6,83,4,1,9
NA,"5",5,2018-06-04,NA,1,NA,NA,NA,4,186,7,1,6
NA,"6",5,2018-06-04,NA,1,NA,NA,1,1,73,1,NA,11
NA,"7",5,2018-06-04,2,NA,NA,NA,NA,1,196,2,1,9
NA,"8",5,2018-06-04,NA,NA,NA,NA,NA,1,74,3,NA,NA
NA,"9",5,2018-06-04,NA,1,NA,NA,NA,2,222,4,NA,5
NA,"1",5,2018-06-11,1,3,NA,NA,NA,1,52,3,NA,NA
NA,"10",5,2018-06-11,1,2,NA,NA,NA,1,32,3,NA,1
NA,"2",5,2018-06-11,4,1,NA,NA,NA,NA,44,3,1,3
NA,"3",5,2018-06-11,1,1,NA,NA,NA,4,68,4,NA,12
NA,"4",5,2018-06-11,3,NA,NA,NA,NA,3,52,2,NA,2
NA,"5",5,2018-06-11,NA,NA,NA,NA,NA,2,36,7,NA,4
NA,"6",5,2018-06-11,1,4,NA,NA,NA,1,37,6,NA,8
NA,"7",5,2018-06-11,3,2,NA,NA,NA,4,69,6,NA,2
NA,"8",5,2018-06-11,1,NA,NA,NA,NA,4,66,3,NA,4
NA,"9",5,2018-06-11,NA,3,1,NA,NA,1,48,3,NA,2
NA,"1",5,2018-06-18,NA,3,NA,NA,1,3,18,6,NA,8
NA,"10",5,2018-06-18,2,NA,NA,NA,2,4,21,7,NA,10
NA,"2",5,2018-06-18,2,NA,NA,NA,1,2,22,4,NA,9
NA,"3",5,2018-06-18,1,1,NA,NA,1,6,42,5,NA,8
NA,"4",5,2018-06-18,1,NA,1,NA,1,NA,23,2,NA,13
NA,"5",5,2018-06-18,2,5,NA,NA,2,3,14,10,NA,8
NA,"6",5,2018-06-18,1,2,1,NA,3,6,23,2,NA,17
NA,"7",5,2018-06-18,2,NA,NA,NA,2,NA,20,2,NA,12
NA,"8",5,2018-06-18,NA,NA,NA,NA,NA,1,21,2,NA,2
NA,"9",5,2018-06-18,2,1,NA,NA,1,2,41,10,NA,15
NA,"1",5,2018-06-25,1,2,4,NA,NA,3,21,12,NA,8
NA,"10",5,2018-06-25,1,2,NA,NA,NA,6,14,2,NA,5
NA,"2",5,2018-06-25,1,3,5,NA,3,1,32,4,NA,9
NA,"3",5,2018-06-25,4,1,NA,NA,NA,3,30,7,NA,7
NA,"4",5,2018-06-25,2,NA,NA,NA,NA,NA,34,4,NA,8
NA,"5",5,2018-06-25,2,1,NA,NA,2,1,42,14,NA,6
NA,"6",5,2018-06-25,NA,1,NA,NA,1,NA,40,10,NA,8
NA,"7",5,2018-06-25,3,2,NA,NA,1,2,42,2,NA,6
NA,"8",5,2018-06-25,3,2,1,NA,2,NA,36,2,NA,8
NA,"9",5,2018-06-25,NA,4,NA,NA,NA,1,15,9,NA,8
NA,"1",5,2018-07-02,1,NA,NA,NA,NA,4,43,3,NA,4
NA,"10",5,2018-07-02,NA,NA,1,NA,NA,NA,89,1,NA,3
NA,"2",5,2018-07-02,NA,1,1,NA,NA,4,22,NA,NA,9
NA,"3",5,2018-07-02,2,NA,NA,NA,NA,3,159,1,NA,7
NA,"4",5,2018-07-02,NA,NA,NA,NA,NA,2,76,2,NA,10
NA,"5",5,2018-07-02,NA,1,2,NA,1,NA,31,3,NA,10
NA,"6",5,2018-07-02,3,NA,6,NA,NA,2,79,1,NA,14
NA,"7",5,2018-07-02,1,NA,3,NA,NA,4,57,1,NA,9
NA,"8",5,2018-07-02,2,2,NA,NA,NA,NA,25,3,NA,12
NA,"9",5,2018-07-02,2,NA,NA,NA,NA,3,60,7,NA,10
NA,"1",5,2018-07-09,1,NA,2,NA,NA,3,41,5,NA,22
NA,"10",5,2018-07-09,3,NA,2,NA,1,2,41,1,NA,8
NA,"2",5,2018-07-09,4,1,NA,NA,NA,1,27,1,NA,12
NA,"3",5,2018-07-09,6,2,2,NA,NA,10,24,7,1,14
NA,"4",5,2018-07-09,2,1,1,NA,NA,2,17,NA,NA,13
NA,"5",5,2018-07-09,7,NA,5,NA,1,3,54,NA,1,21
NA,"6",5,2018-07-09,1,NA,5,NA,1,5,33,2,NA,10
NA,"7",5,2018-07-09,3,NA,1,NA,1,8,42,3,NA,18
NA,"8",5,2018-07-09,3,NA,2,NA,NA,1,57,4,1,20
NA,"9",5,2018-07-09,7,1,NA,NA,NA,4,29,4,NA,17
NA,"1",5,2018-07-16,1,NA,NA,NA,1,10,58,3,NA,6
NA,"10",5,2018-07-16,4,2,1,NA,NA,4,9,2,NA,4
NA,"2",5,2018-07-16,7,NA,2,NA,NA,4,41,3,NA,12
NA,"3",5,2018-07-16,5,1,1,NA,NA,1,32,1,NA,11
NA,"4",5,2018-07-16,4,NA,NA,NA,NA,4,19,3,NA,9
NA,"5",5,2018-07-16,5,2,1,NA,NA,5,24,4,NA,15
NA,"6",5,2018-07-16,2,2,4,NA,NA,4,46,5,NA,10
NA,"7",5,2018-07-16,13,1,4,NA,1,3,44,5,1,12
NA,"8",5,2018-07-16,1,1,2,NA,NA,3,23,2,NA,9
NA,"9",5,2018-07-16,5,1,3,NA,1,4,27,7,NA,13
NA,"1",5,2018-07-23,2,NA,NA,NA,1,1,23,NA,NA,11
NA,"2",5,2018-07-23,2,1,NA,NA,NA,3,20,4,NA,9
NA,"3",5,2018-07-23,NA,NA,NA,NA,NA,NA,7,NA,NA,8
NA,"4",5,2018-07-23,NA,NA,NA,NA,NA,NA,9,NA,NA,7
NA,"5",5,2018-07-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,14
NA,"6",5,2018-07-23,NA,NA,NA,NA,NA,2,NA,NA,NA,8
NA,"1",5,2018-07-30,3,1,1,NA,1,1,36,NA,NA,7
NA,"10",5,2018-07-30,NA,NA,NA,NA,NA,6,10,NA,NA,5
NA,"2",5,2018-07-30,2,NA,NA,NA,NA,1,8,2,NA,4
NA,"3",5,2018-07-30,NA,NA,NA,NA,1,NA,20,NA,NA,3
NA,"4",5,2018-07-30,NA,NA,NA,NA,NA,2,9,1,NA,3
NA,"5",5,2018-07-30,1,NA,1,NA,5,3,28,1,NA,4
NA,"6",5,2018-07-30,NA,NA,3,NA,4,NA,10,NA,NA,2
NA,"7",5,2018-07-30,1,NA,NA,NA,1,3,44,NA,NA,3
NA,"8",5,2018-07-30,NA,1,NA,NA,1,NA,19,4,NA,3
NA,"9",5,2018-07-30,NA,NA,NA,NA,NA,2,8,2,NA,2
NA,"1",5,2018-08-06,2,NA,NA,NA,NA,1,16,2,NA,3
NA,"10",5,2018-08-06,1,NA,NA,NA,NA,3,4,NA,NA,NA
NA,"2",5,2018-08-06,2,NA,NA,NA,NA,3,14,NA,NA,3
NA,"3",5,2018-08-06,1,NA,NA,NA,NA,2,23,NA,NA,2
NA,"4",5,2018-08-06,1,NA,NA,NA,NA,3,37,NA,NA,2
NA,"5",5,2018-08-06,3,NA,1,NA,2,1,9,3,NA,NA
NA,"6",5,2018-08-06,1,NA,NA,NA,NA,6,10,NA,NA,2
NA,"7",5,2018-08-06,4,NA,NA,NA,3,2,16,1,NA,NA
NA,"8",5,2018-08-06,NA,NA,NA,NA,5,NA,8,NA,NA,2
NA,"9",5,2018-08-06,2,NA,NA,NA,NA,3,14,2,NA,1
NA,"1",5,2018-08-13,NA,1,1,NA,1,NA,16,NA,NA,5
NA,"10",5,2018-08-13,1,NA,1,NA,1,6,15,1,NA,NA
NA,"2",5,2018-08-13,NA,1,1,NA,NA,1,10,1,NA,2
NA,"3",5,2018-08-13,1,NA,NA,NA,NA,1,16,1,NA,3
NA,"4",5,2018-08-13,NA,NA,NA,NA,NA,3,11,NA,NA,NA
NA,"5",5,2018-08-13,1,NA,NA,NA,NA,NA,18,1,NA,NA
NA,"6",5,2018-08-13,NA,NA,NA,NA,2,2,18,NA,NA,3
NA,"7",5,2018-08-13,NA,NA,NA,NA,3,3,11,NA,NA,4
NA,"8",5,2018-08-13,2,NA,NA,NA,2,NA,1,NA,NA,1
NA,"9",5,2018-08-13,1,NA,2,NA,NA,2,4,1,NA,1
NA,"1",5,2018-08-20,NA,NA,NA,NA,NA,NA,10,NA,NA,1
NA,"10",5,2018-08-20,1,NA,NA,NA,NA,NA,9,2,NA,NA
NA,"2",5,2018-08-20,NA,NA,1,NA,NA,4,15,NA,NA,1
NA,"3",5,2018-08-20,NA,NA,2,NA,NA,2,5,NA,NA,3
NA,"4",5,2018-08-20,NA,NA,NA,NA,NA,2,13,3,NA,3
NA,"5",5,2018-08-20,NA,NA,NA,NA,NA,1,20,NA,NA,6
NA,"6",5,2018-08-20,NA,1,NA,NA,NA,NA,19,NA,NA,1
NA,"7",5,2018-08-20,NA,NA,NA,NA,NA,2,15,NA,NA,6
NA,"8",5,2018-08-20,1,NA,NA,NA,NA,3,8,NA,NA,4
NA,"9",5,2018-08-20,1,NA,1,NA,1,NA,11,NA,NA,4
NA,"1",5,2018-08-27,NA,2,NA,NA,NA,NA,12,NA,NA,3
NA,"10",5,2018-08-27,NA,NA,NA,NA,NA,1,6,NA,NA,1
NA,"2",5,2018-08-27,2,NA,1,NA,NA,1,21,NA,NA,2
NA,"3",5,2018-08-27,1,NA,NA,NA,NA,2,10,2,NA,1
NA,"4",5,2018-08-27,1,NA,NA,NA,2,NA,3,1,NA,3
NA,"5",5,2018-08-27,NA,NA,NA,NA,NA,NA,8,2,NA,NA
NA,"6",5,2018-08-27,1,NA,4,NA,NA,1,5,3,NA,NA
NA,"7",5,2018-08-27,2,NA,2,NA,NA,NA,5,NA,NA,NA
NA,"8",5,2018-08-27,NA,NA,1,NA,2,3,7,1,NA,3
NA,"9",5,2018-08-27,NA,NA,1,NA,NA,1,6,NA,NA,1
NA,"1",5,2018-09-04,NA,NA,1,NA,NA,1,12,2,NA,5
NA,"10",5,2018-09-04,NA,NA,NA,NA,1,NA,5,2,NA,5
NA,"2",5,2018-09-04,1,NA,NA,NA,NA,NA,8,2,NA,6
NA,"3",5,2018-09-04,NA,NA,NA,NA,NA,NA,17,NA,NA,3
NA,"4",5,2018-09-04,NA,NA,NA,NA,NA,NA,7,NA,NA,1
NA,"5",5,2018-09-04,NA,NA,NA,NA,NA,2,13,NA,NA,3
NA,"6",5,2018-09-04,NA,NA,NA,NA,NA,NA,9,1,NA,7
NA,"7",5,2018-09-04,NA,NA,NA,NA,NA,2,9,NA,NA,10
NA,"8",5,2018-09-04,NA,NA,NA,NA,NA,NA,3,NA,NA,1
NA,"9",5,2018-09-04,NA,1,NA,NA,NA,NA,16,3,NA,7
NA,"1",5,2018-09-10,NA,NA,NA,NA,NA,NA,14,NA,NA,4
NA,"10",5,2018-09-10,NA,NA,NA,NA,NA,NA,4,NA,NA,4
NA,"2",5,2018-09-10,NA,NA,NA,NA,NA,NA,4,3,NA,4
NA,"3",5,2018-09-10,1,NA,NA,NA,NA,NA,3,NA,NA,NA
NA,"4",5,2018-09-10,NA,NA,NA,NA,NA,NA,7,3,NA,4
NA,"5",5,2018-09-10,NA,NA,NA,NA,NA,NA,7,2,NA,3
NA,"6",5,2018-09-10,NA,NA,NA,NA,NA,NA,5,2,NA,4
NA,"7",5,2018-09-10,NA,NA,NA,NA,1,NA,6,7,NA,2
NA,"8",5,2018-09-10,NA,NA,NA,NA,1,1,5,NA,NA,3
NA,"9",5,2018-09-10,NA,NA,NA,NA,NA,NA,2,2,NA,4
NA,"1",5,2018-09-17,NA,NA,NA,NA,NA,NA,12,NA,NA,1
NA,"10",5,2018-09-17,NA,NA,NA,NA,NA,NA,3,NA,NA,1
NA,"2",5,2018-09-17,NA,NA,NA,NA,NA,NA,6,NA,NA,5
NA,"3",5,2018-09-17,NA,NA,NA,NA,NA,NA,1,2,NA,2
NA,"4",5,2018-09-17,NA,NA,NA,NA,NA,NA,10,1,NA,NA
NA,"5",5,2018-09-17,1,NA,NA,NA,NA,NA,6,3,NA,NA
NA,"6",5,2018-09-17,NA,NA,NA,NA,NA,NA,10,1,NA,2
NA,"7",5,2018-09-17,NA,NA,NA,NA,NA,NA,5,NA,NA,NA
NA,"8",5,2018-09-17,NA,NA,NA,NA,NA,NA,3,1,NA,3
NA,"9",5,2018-09-17,NA,NA,NA,NA,NA,NA,7,NA,NA,NA
NA,"1",5,2018-09-24,NA,NA,NA,NA,NA,1,6,4,NA,1
NA,"10",5,2018-09-24,NA,NA,NA,NA,NA,NA,9,2,NA,1
NA,"2",5,2018-09-24,NA,NA,NA,NA,NA,NA,7,NA,NA,NA
NA,"3",5,2018-09-24,NA,NA,NA,NA,NA,NA,9,2,NA,NA
NA,"4",5,2018-09-24,NA,NA,NA,NA,NA,NA,6,1,NA,NA
NA,"5",5,2018-09-24,NA,NA,NA,NA,NA,NA,7,3,NA,3
NA,"6",5,2018-09-24,2,1,NA,NA,NA,NA,10,1,NA,3
NA,"7",5,2018-09-24,NA,NA,NA,NA,NA,NA,7,2,NA,NA
NA,"8",5,2018-09-24,NA,NA,NA,NA,NA,NA,11,NA,NA,NA
NA,"9",5,2018-09-24,2,NA,NA,NA,NA,NA,9,1,NA,2
NA,"1",5,2018-10-01,NA,NA,NA,NA,NA,1,6,NA,NA,NA
NA,"10",5,2018-10-01,1,NA,NA,NA,NA,NA,10,NA,NA,1
NA,"2",5,2018-10-01,NA,NA,NA,NA,NA,NA,7,NA,NA,2
NA,"3",5,2018-10-01,1,NA,NA,NA,NA,NA,15,2,NA,3
NA,"4",5,2018-10-01,1,NA,NA,NA,NA,NA,7,NA,NA,2
NA,"5",5,2018-10-01,NA,NA,NA,NA,NA,NA,13,3,NA,1
NA,"6",5,2018-10-01,NA,NA,NA,NA,NA,1,9,NA,NA,2
NA,"7",5,2018-10-01,2,NA,NA,NA,NA,NA,10,NA,NA,1
NA,"8",5,2018-10-01,3,NA,NA,NA,NA,1,14,NA,NA,1
NA,"9",5,2018-10-01,NA,NA,NA,NA,NA,NA,8,NA,NA,2
NA,"1",5,2018-10-08,NA,NA,NA,NA,NA,NA,8,2,NA,7
NA,"10",5,2018-10-08,NA,NA,NA,NA,NA,NA,2,NA,NA,2
NA,"2",5,2018-10-08,NA,NA,NA,NA,NA,NA,14,NA,NA,4
NA,"3",5,2018-10-08,2,NA,NA,NA,NA,NA,10,NA,NA,1
NA,"4",5,2018-10-08,NA,NA,NA,NA,NA,NA,10,NA,NA,NA
NA,"5",5,2018-10-08,2,NA,NA,NA,NA,NA,7,NA,NA,2
NA,"6",5,2018-10-08,NA,NA,NA,NA,NA,NA,7,NA,NA,NA
NA,"7",5,2018-10-08,NA,NA,NA,NA,NA,NA,12,3,NA,2
NA,"8",5,2018-10-08,1,1,NA,NA,NA,NA,5,NA,NA,1
NA,"9",5,2018-10-08,NA,NA,NA,NA,NA,1,6,NA,NA,2
NA,"1",5,2018-10-15,2,NA,NA,NA,NA,NA,17,NA,NA,2
NA,"10",5,2018-10-15,2,NA,NA,NA,NA,NA,22,1,NA,5
NA,"2",5,2018-10-15,1,NA,NA,NA,NA,NA,10,3,NA,2
NA,"3",5,2018-10-15,3,NA,NA,NA,NA,NA,30,NA,NA,NA
NA,"4",5,2018-10-15,NA,1,NA,NA,1,NA,107,1,NA,NA
NA,"5",5,2018-10-15,NA,NA,NA,NA,NA,NA,13,1,NA,3
NA,"6",5,2018-10-15,2,NA,NA,NA,NA,NA,9,2,NA,2
NA,"7",5,2018-10-15,NA,NA,NA,NA,NA,NA,19,2,NA,NA
NA,"8",5,2018-10-15,NA,NA,NA,NA,NA,NA,7,2,NA,3
NA,"9",5,2018-10-15,NA,NA,NA,NA,NA,NA,6,2,NA,3
NA,"1",5,2018-10-22,NA,NA,NA,NA,NA,NA,12,1,NA,NA
NA,"10",5,2018-10-22,NA,NA,NA,NA,NA,NA,4,1,NA,NA
NA,"2",5,2018-10-22,NA,NA,NA,NA,NA,NA,4,NA,NA,NA
NA,"3",5,2018-10-22,NA,NA,NA,NA,NA,NA,6,1,NA,NA
NA,"4",5,2018-10-22,NA,NA,NA,NA,NA,NA,5,NA,NA,NA
NA,"5",5,2018-10-22,NA,1,NA,NA,NA,NA,39,NA,NA,1
NA,"6",5,2018-10-22,NA,NA,NA,NA,NA,NA,95,2,NA,1
NA,"7",5,2018-10-22,1,NA,NA,NA,NA,NA,11,NA,NA,2
NA,"8",5,2018-10-22,1,NA,NA,NA,NA,NA,2,NA,NA,NA
NA,"9",5,2018-10-22,2,NA,NA,NA,NA,NA,10,1,NA,NA
NA,"1",5,2018-10-29,NA,NA,NA,NA,NA,NA,3,1,NA,NA
NA,"10",5,2018-10-29,1,NA,NA,NA,NA,NA,3,NA,NA,NA
NA,"2",5,2018-10-29,NA,NA,NA,NA,NA,NA,5,NA,NA,NA
NA,"3",5,2018-10-29,NA,NA,NA,NA,NA,NA,3,NA,NA,NA
NA,"4",5,2018-10-29,NA,NA,NA,NA,NA,NA,2,NA,NA,1
NA,"5",5,2018-10-29,1,NA,NA,NA,NA,NA,6,NA,NA,NA
NA,"6",5,2018-10-29,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"7",5,2018-10-29,NA,NA,NA,NA,NA,NA,NA,2,NA,NA
NA,"8",5,2018-10-29,NA,NA,NA,NA,NA,NA,3,1,NA,NA
NA,"9",5,2018-10-29,NA,NA,NA,NA,NA,NA,6,NA,NA,NA
NA,"1",5,2018-11-05,NA,NA,NA,NA,NA,NA,6,1,NA,NA
NA,"10",5,2018-11-05,NA,NA,NA,NA,NA,NA,7,NA,NA,NA
NA,"2",5,2018-11-05,NA,NA,NA,NA,NA,NA,4,NA,NA,NA
NA,"3",5,2018-11-05,2,NA,NA,NA,NA,NA,13,1,NA,NA
NA,"4",5,2018-11-05,1,NA,NA,NA,NA,NA,10,NA,NA,NA
NA,"5",5,2018-11-05,1,1,NA,NA,NA,NA,15,1,NA,1
NA,"6",5,2018-11-05,3,NA,NA,NA,NA,NA,6,NA,NA,NA
NA,"7",5,2018-11-05,NA,NA,NA,NA,NA,NA,6,NA,NA,NA
NA,"8",5,2018-11-05,NA,NA,NA,NA,NA,NA,12,2,NA,NA
NA,"9",5,2018-11-05,NA,NA,NA,NA,NA,NA,3,NA,NA,NA
NA,"1",5,2018-11-12,NA,NA,NA,NA,NA,NA,5,1,NA,NA
NA,"10",5,2018-11-12,6,NA,NA,NA,NA,NA,37,1,NA,NA
NA,"2",5,2018-11-12,NA,NA,NA,NA,NA,NA,9,NA,NA,NA
NA,"3",5,2018-11-12,1,NA,NA,NA,NA,NA,6,NA,NA,NA
NA,"4",5,2018-11-12,1,NA,NA,NA,NA,NA,3,NA,NA,NA
NA,"5",5,2018-11-12,7,NA,NA,NA,NA,NA,29,NA,NA,NA
NA,"6",5,2018-11-12,15,NA,NA,NA,NA,NA,16,NA,NA,NA
NA,"7",5,2018-11-12,1,NA,NA,NA,NA,NA,12,NA,NA,NA
NA,"8",5,2018-11-12,NA,NA,NA,NA,NA,NA,9,NA,NA,NA
NA,"9",5,2018-11-12,4,NA,NA,NA,NA,NA,14,NA,NA,NA
"1",NA,5,2019-04-08,1,NA,NA,NA,NA,NA,1,NA,NA,NA
"2",NA,5,2019-04-08,NA,NA,NA,NA,NA,NA,1,NA,NA,1
"ST190101",NA,5,2019-04-15,NA,NA,NA,NA,NA,NA,2,NA,NA,NA
"ST190141",NA,5,2019-04-22,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
"ST190181",NA,5,2019-04-29,4,NA,NA,NA,NA,1,10,NA,NA,3
"ST190181",NA,5,2019-04-29,4,NA,NA,NA,NA,NA,3,NA,NA,3
"ST190182",NA,5,2019-04-29,3,NA,NA,NA,NA,NA,5,NA,NA,2
"ST190182",NA,5,2019-04-29,5,NA,NA,NA,NA,NA,3,NA,NA,1
"ST190183",NA,5,2019-04-29,1,NA,NA,NA,NA,1,5,NA,NA,NA
"ST190183",NA,5,2019-04-29,1,NA,NA,NA,NA,NA,10,NA,NA,NA
"ST190184",NA,5,2019-04-29,3,NA,NA,NA,NA,1,10,NA,NA,2
"ST190184",NA,5,2019-04-29,2,1,NA,NA,NA,NA,4,NA,NA,NA
"ST190185",NA,5,2019-04-29,1,NA,NA,NA,NA,NA,11,NA,NA,1
"ST190185",NA,5,2019-04-29,3,NA,NA,NA,NA,NA,31,NA,NA,6
"1",NA,5,2019-05-06,20,NA,NA,NA,NA,2,16,NA,NA,1
"2",NA,5,2019-05-06,12,NA,NA,NA,NA,NA,6,NA,NA,1
"3",NA,5,2019-05-06,5,NA,NA,NA,NA,NA,16,NA,NA,1
"4",NA,5,2019-05-06,6,NA,NA,NA,NA,1,5,NA,NA,NA
"5",NA,5,2019-05-06,1,NA,NA,NA,NA,NA,9,NA,NA,NA
"6",NA,5,2019-05-06,8,1,NA,NA,NA,NA,18,2,NA,NA
"7",NA,5,2019-05-06,8,NA,NA,NA,NA,NA,32,NA,NA,4
"8",NA,5,2019-05-06,2,NA,NA,NA,NA,NA,15,1,NA,1
"9",NA,5,2019-05-06,3,1,NA,NA,NA,NA,19,NA,NA,2
"10",NA,5,2019-05-06,2,NA,NA,NA,NA,NA,NA,NA,NA,1
"1",NA,5,2019-05-13,NA,1,NA,NA,NA,NA,25,NA,NA,3
"2",NA,5,2019-05-13,1,NA,NA,NA,NA,1,78,NA,NA,4
"3",NA,5,2019-05-13,2,NA,NA,NA,NA,1,85,NA,NA,5
