side_or_trapnum,watershed,date,dipteran_large,terrestrial_large,caddisfly_large,mayfly_large,stonefly_large,other_large,dipteran_small,terrestrial_small,caddisfly_small,other_small
A,5,2019-10-21,8,1,NA,NA,NA,NA,12,4,NA,2
A,5,2019-10-21,14,NA,NA,NA,NA,NA,43,4,NA,2
A,5,2019-10-21,NA,NA,NA,NA,NA,NA,7,2,NA,1
A,5,2019-10-21,16,NA,NA,NA,NA,NA,82,4,NA,3
A,5,2019-10-21,9,NA,NA,NA,NA,NA,12,3,NA,4
A,5,2019-10-28,8,NA,1,NA,NA,NA,30,3,NA,2
A,5,2019-10-28,2,NA,NA,NA,NA,NA,43,7,NA,4
A,5,2019-10-28,NA,1,NA,NA,NA,NA,40,4,NA,6
A,5,2019-10-28,1,1,NA,NA,NA,1,18,1,NA,7
A,5,2019-10-28,3,NA,NA,NA,NA,NA,29,2,NA,4
A,5,2019-11-04,2,NA,NA,NA,NA,1,25,NA,NA,11
A,5,2019-11-04,NA,NA,NA,NA,NA,NA,18,3,NA,2
A,5,2019-11-04,NA,NA,NA,NA,NA,NA,19,NA,NA,6
A,5,2019-11-04,NA,NA,NA,NA,NA,NA,21,NA,NA,3
A,5,2019-11-04,1,NA,NA,NA,NA,NA,18,3,NA,7
A,5,2019-11-11,2,NA,NA,NA,NA,NA,9,1,NA,NA
A,5,2019-11-11,1,NA,NA,NA,NA,NA,3,NA,NA,NA
A,5,2019-11-11,1,NA,NA,NA,NA,NA,5,NA,NA,NA
A,5,2019-11-11,1,NA,NA,NA,NA,NA,2,NA,NA,NA
A,5,2019-11-11,2,NA,NA,NA,NA,NA,5,NA,NA,NA
A,5,2019-11-18,1,NA,NA,NA,NA,NA,1,NA,NA,NA
A,5,2019-11-25,6,NA,NA,NA,NA,NA,3,NA,NA,NA
A,5,2020-03-23,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
A,5,2020-03-31,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
A,5,2020-04-06,2,NA,NA,NA,NA,NA,2,NA,NA,NA
A,5,2020-04-14,NA,NA,NA,NA,NA,NA,1,NA,NA,1
A,5,2020-04-14,NA,NA,NA,NA,NA,NA,3,1,NA,1
A,5,2020-04-14,NA,NA,NA,NA,NA,NA,4,NA,1,11
A,5,2020-04-14,2,NA,NA,NA,NA,NA,10,1,NA,4
A,5,2020-04-14,NA,1,NA,NA,NA,NA,5,1,NA,1
A,5,2020-04-20,3,1,NA,NA,NA,NA,3,1,NA,3
A,5,2020-04-20,NA,NA,NA,NA,NA,NA,1,NA,NA,3
A,5,2020-04-20,1,NA,NA,NA,NA,NA,2,NA,NA,2
A,5,2020-04-20,1,1,NA,NA,NA,NA,4,NA,NA,4
A,5,2020-04-20,2,NA,NA,NA,NA,NA,4,NA,1,4
A,5,2020-04-28,4,NA,NA,NA,NA,NA,8,1,NA,9
A,5,2020-04-28,8,NA,NA,NA,NA,NA,13,3,NA,16
A,5,2020-04-28,21,2,NA,NA,NA,NA,14,2,NA,12
A,5,2020-04-28,11,1,NA,NA,1,1,12,1,NA,8
A,5,2020-04-28,2,1,NA,NA,NA,1,6,1,NA,18
A,5,2020-05-04,6,NA,NA,NA,NA,NA,35,2,NA,15
A,5,2020-05-04,2,NA,NA,NA,NA,NA,17,4,NA,5
A,5,2020-05-04,6,NA,NA,NA,NA,2,40,12,NA,10
A,5,2020-05-04,8,NA,NA,NA,NA,1,27,7,NA,17
A,5,2020-05-04,4,NA,NA,NA,NA,1,21,8,NA,14
A,5,2020-05-12,8,NA,NA,NA,NA,NA,58,2,NA,5
A,5,2020-05-12,NA,NA,NA,NA,NA,NA,35,1,NA,NA
A,5,2020-05-12,4,NA,NA,NA,NA,NA,34,2,NA,2
A,5,2020-05-12,NA,NA,NA,NA,NA,NA,31,2,NA,7
A,5,2020-05-12,1,NA,NA,NA,NA,NA,33,1,NA,5
A,5,2020-05-18,NA,NA,NA,NA,3,2,143,11,NA,64
A,5,2020-05-18,2,NA,NA,NA,NA,2,94,4,NA,31
A,5,2020-05-18,1,NA,NA,NA,NA,4,116,8,NA,57
A,5,2020-05-18,2,NA,NA,NA,1,1,65,8,NA,34
A,5,2020-05-18,1,1,NA,NA,2,NA,110,8,NA,100
A,5,2020-05-26,10,NA,NA,NA,3,3,180,78,7,67
A,5,2020-05-26,4,2,NA,NA,2,NA,164,7,NA,28
A,5,2020-05-26,8,1,NA,NA,3,8,164,15,2,65
A,5,2020-05-26,13,1,NA,NA,2,8,275,8,1,56
A,5,2020-05-26,4,NA,1,NA,1,2,81,9,NA,28
A,5,2020-06-01,6,2,NA,NA,1,10,108,3,NA,3
A,5,2020-06-01,3,NA,1,NA,1,5,188,13,NA,5
A,5,2020-06-01,1,NA,NA,NA,6,7,217,11,NA,7
A,5,2020-06-01,1,NA,NA,NA,NA,9,129,14,NA,11
A,5,2020-06-01,1,2,NA,NA,NA,4,180,11,NA,6
A,5,2020-06-08,1,1,1,NA,1,NA,78,6,NA,6
A,5,2020-06-08,1,NA,NA,NA,NA,6,91,9,NA,3
A,5,2020-06-08,2,NA,NA,NA,1,7,104,8,NA,3
A,5,2020-06-08,1,1,NA,NA,1,3,89,4,1,10
A,5,2020-06-08,2,2,NA,NA,1,3,76,5,NA,11
A,5,2020-06-15,1,4,NA,NA,NA,NA,48,2,NA,6
A,5,2020-06-15,1,2,1,NA,2,2,27,5,NA,12
A,5,2020-06-15,2,3,NA,NA,1,1,31,1,NA,3
A,5,2020-06-15,2,7,NA,NA,1,1,23,6,NA,2
A,5,2020-06-15,2,3,NA,NA,NA,4,35,2,NA,8
A,5,2020-06-22,2,NA,3,NA,1,5,20,5,NA,17
A,5,2020-06-22,NA,6,NA,NA,NA,11,22,12,NA,10
A,5,2020-06-22,1,9,NA,NA,1,7,16,9,NA,17
A,5,2020-06-22,3,2,1,NA,1,6,53,9,NA,15
A,5,2020-06-22,NA,12,3,NA,NA,16,34,26,NA,14
A,5,2020-06-29,1,3,NA,NA,NA,2,21,10,NA,20
A,5,2020-06-29,2,2,NA,NA,NA,NA,33,18,NA,6
A,5,2020-06-29,3,1,1,NA,NA,4,23,10,NA,17
A,5,2020-06-29,4,NA,5,NA,1,2,37,10,1,8
A,5,2020-06-29,1,3,NA,NA,NA,2,37,16,NA,25
A,5,2020-07-06,2,2,3,NA,NA,3,14,29,NA,8
A,5,2020-07-06,2,NA,1,NA,NA,NA,12,10,NA,5
A,5,2020-07-06,1,1,1,NA,1,3,10,12,NA,6
A,5,2020-07-06,3,6,1,NA,NA,3,15,15,NA,2
A,5,2020-07-06,2,5,NA,NA,NA,NA,7,8,NA,9
A,5,2020-07-13,2,1,NA,NA,NA,4,18,22,NA,7
A,5,2020-07-13,3,5,1,NA,NA,4,36,19,NA,8
A,5,2020-07-13,1,3,NA,NA,NA,3,5,13,NA,5
A,5,2020-07-13,NA,NA,NA,NA,NA,1,NA,NA,NA,1
A,5,2020-07-13,NA,3,NA,NA,NA,2,2,2,NA,2
A,5,2020-07-20,NA,2,NA,NA,NA,4,17,43,NA,6
A,5,2020-07-20,1,1,4,NA,1,2,19,16,NA,10
A,5,2020-07-20,2,1,NA,NA,1,NA,8,14,NA,6
A,5,2020-07-20,2,2,NA,NA,NA,7,16,10,NA,9
A,5,2020-07-20,NA,NA,NA,NA,NA,1,28,9,NA,8
A,5,2020-07-27,1,2,1,NA,1,7,17,12,NA,5
A,5,2020-07-27,NA,4,NA,NA,NA,5,13,12,NA,8
A,5,2020-07-27,NA,8,NA,NA,1,6,28,11,NA,11
A,5,2020-07-27,1,4,NA,NA,NA,8,10,14,NA,5
A,5,2020-07-27,NA,2,NA,NA,NA,15,16,17,NA,8
A,5,2020-08-03,3,3,NA,NA,NA,7,18,9,NA,10
A,5,2020-08-03,1,1,NA,NA,NA,4,16,5,NA,11
A,5,2020-08-03,NA,1,1,NA,NA,3,12,10,NA,10
A,5,2020-08-03,1,NA,3,NA,NA,14,28,11,NA,18
A,5,2020-08-03,NA,1,NA,NA,NA,2,10,24,1,13
A,5,2020-08-10,1,1,NA,NA,NA,4,9,14,NA,14
A,5,2020-08-10,NA,NA,NA,NA,NA,14,18,5,1,28
A,5,2020-08-10,NA,NA,1,NA,NA,6,19,5,NA,20
A,5,2020-08-10,1,3,NA,NA,NA,2,8,9,NA,17
A,5,2020-08-10,NA,1,NA,NA,NA,7,16,8,NA,10
A,5,2020-08-17,1,1,1,0,0,1,12,0,0,7
A,5,2020-08-17,1,3,1,0,0,4,12,0,0,6
A,5,2020-08-17,2,0,2,0,0,3,5,0,0,11
A,5,2020-08-17,5,2,0,0,0,4,7,1,0,4
A,5,2020-08-17,1,0,2,0,0,11,1,0,0,13
A,5,2020-08-24,1,0,0,0,0,0,3,0,0,7
A,5,2020-08-24,0,1,1,0,0,0,9,0,0,4
A,5,2020-08-24,2,0,1,0,0,1,12,0,0,7
A,5,2020-08-24,0,1,0,0,0,0,11,0,0,7
A,5,2020-08-24,0,0,0,0,0,2,6,0,0,10
A,5,2020-08-31,2,0,0,0,0,0,4,0,0,10
A,5,2020-08-31,1,2,0,0,0,2,11,0,0,9
A,5,2020-08-31,1,0,0,0,0,0,15,2,0,18
A,5,2020-08-31,1,2,0,0,0,0,11,0,0,6
A,5,2020-08-31,3,3,0,0,0,0,6,0,0,11
A,5,2020-09-08,0,0,0,0,0,1,4,1,0,0
A,5,2020-09-08,0,0,0,0,0,0,9,1,0,10
A,5,2020-09-08,0,1,0,0,0,1,6,1,0,6
A,5,2020-09-08,0,2,0,0,0,0,13,0,0,6
A,5,2020-09-08,0,1,0,0,0,0,12,1,0,6
A,5,2020-09-08,3,0,0,0,0,1,8,1,0,3
A,5,2020-09-14,0,0,0,0,0,1,1,0,0,4
A,5,2020-09-14,0,0,0,0,0,0,1,3,0,10
A,5,2020-09-14,0,2,0,0,0,0,7,1,0,6
A,5,2020-09-14,0,1,0,0,0,0,2,1,0,6
A,5,2020-09-14,0,0,0,0,0,0,4,0,0,4
A,5,2020-09-21,2,5,0,0,0,0,5,0,0,4
A,5,2020-09-21,0,1,0,0,0,0,5,3,0,1
A,5,2020-09-21,3,2,0,0,0,0,12,2,0,3
A,5,2020-09-21,1,0,0,0,0,0,3,0,0,2
A,5,2020-09-21,0,0,0,0,0,0,2,0,0,0
A,5,2020-09-28,0,1,0,0,0,2,3,0,0,6
A,5,2020-09-28,0,2,1,0,0,0,14,5,0,4
A,5,2020-09-28,0,3,0,0,0,0,9,4,0,7
A,5,2020-09-28,0,0,0,0,0,1,8,2,0,3
A,5,2020-09-28,0,0,0,0,0,1,7,0,0,3
A,5,2020-10-05,0,0,0,0,0,0,9,0,0,1
A,5,2020-10-05,0,0,0,0,0,0,4,0,0,2
A,5,2020-10-05,0,0,0,0,0,0,8,1,0,0
A,5,2020-10-05,2,0,0,0,0,0,5,3,0,5
A,5,2020-10-05,1,0,0,0,0,0,12,1,0,2
A,5,2020-10-12,1,0,0,0,0,0,6,0,0,5
A,5,2020-10-12,1,0,0,0,0,9,7,0,0,4
A,5,2020-10-12,0,0,0,0,0,0,5,2,0,4
A,5,2020-10-12,0,0,0,0,0,0,4,0,0,1
A,5,2020-10-12,1,0,0,0,0,0,3,0,0,2
A,5,2020-10-19,1,0,0,0,0,0,3,6,0,1
A,5,2020-10-19,8,0,0,0,0,0,3,1,0,3
A,5,2020-10-19,2,0,0,0,0,0,4,0,0,0
A,5,2020-10-19,2,0,0,0,0,0,4,2,0,1
A,5,2020-10-19,3,0,0,0,0,0,5,1,0,3
A,5,2020-10-26,5,2,0,0,0,0,7,4,0,7
A,5,2020-10-26,1,0,0,0,0,0,4,0,0,2
A,5,2020-10-26,0,0,0,0,0,0,5,4,0,2
A,5,2020-10-26,2,1,0,0,0,0,6,1,0,0
A,5,2020-10-26,2,0,0,0,0,0,13,0,0,15
A,5,2020-11-02,4,0,0,0,0,0,3,0,0,0
A,5,2020-11-02,2,0,0,0,0,0,3,0,0,0
A,5,2020-11-02,0,0,0,0,0,0,2,0,0,0
A,5,2020-11-02,1,0,0,0,0,0,4,0,0,0
A,5,2020-11-02,6,1,0,0,0,0,1,0,0,0
A,5,2020-11-09,0,0,0,0,0,0,14,0,0,8
A,5,2020-11-14,2,0,0,0,0,0,9,0,0,1
A,5,2020-11-22,2,0,0,0,0,0,2,0,0,0
A,5,2020-11-30,4,0,0,0,0,0,2,0,0,0
A,5,2020-12-07,0,0,0,0,0,0,2,0,0,0
B,5,2019-09-03,1,NA,NA,NA,1,NA,15,1,NA,4
B,5,2019-09-03,3,NA,NA,NA,1,NA,12,NA,NA,5
B,5,2019-09-03,NA,NA,NA,NA,NA,1,10,3,NA,2
B,5,2019-09-03,NA,1,3,NA,1,NA,11,NA,NA,4
B,5,2019-09-03,3,2,1,NA,NA,2,8,NA,NA,2
B,5,2019-09-09,1,1,2,NA,NA,NA,15,2,NA,6
B,5,2019-09-09,NA,1,NA,NA,NA,NA,11,3,NA,5
B,5,2019-09-09,NA,NA,NA,NA,NA,NA,5,NA,NA,3
B,5,2019-09-09,NA,1,NA,NA,NA,NA,8,NA,NA,5
B,5,2019-09-09,NA,NA,NA,NA,NA,1,12,NA,NA,2
B,5,2019-09-16,1,1,NA,NA,1,NA,6,NA,NA,2
B,5,2019-09-16,3,2,NA,NA,2,NA,14,3,NA,4
B,5,2019-09-16,1,1,NA,NA,NA,NA,4,NA,NA,3
B,5,2019-09-16,NA,NA,NA,NA,NA,1,6,NA,NA,3
B,5,2019-09-16,3,NA,NA,NA,NA,NA,13,2,NA,3
B,5,2019-09-23,NA,2,NA,NA,NA,1,5,NA,NA,NA
B,5,2019-09-23,1,NA,NA,NA,1,3,3,NA,NA,NA
B,5,2019-09-23,2,1,1,NA,NA,1,7,1,NA,9
B,5,2019-09-23,2,NA,NA,NA,4,2,5,5,NA,1
B,5,2019-09-23,1,2,NA,NA,NA,NA,3,NA,NA,4
B,5,2019-09-30,1,NA,NA,NA,NA,1,8,1,NA,3
B,5,2019-09-30,NA,NA,NA,NA,NA,NA,8,4,NA,1
B,5,2019-09-30,NA,3,NA,NA,NA,NA,9,NA,NA,2
B,5,2019-09-30,NA,NA,NA,NA,NA,2,9,3,NA,1
B,5,2019-09-30,1,NA,NA,NA,NA,NA,11,2,NA,2
B,5,2019-10-07,2,NA,NA,NA,NA,NA,8,2,NA,3
B,5,2019-10-07,NA,NA,NA,NA,NA,NA,2,10,NA,NA
B,5,2019-10-07,1,NA,NA,NA,NA,1,5,NA,NA,2
B,5,2019-10-07,1,NA,NA,NA,NA,NA,5,NA,NA,NA
B,5,2019-10-07,4,1,NA,NA,NA,NA,9,NA,NA,5
B,5,2019-10-15,3,NA,NA,NA,NA,3,23,3,NA,4
B,5,2019-10-15,NA,NA,NA,NA,NA,1,14,1,NA,2
B,5,2019-10-15,1,NA,NA,NA,NA,2,11,1,NA,4
B,5,2019-10-15,NA,NA,NA,NA,NA,4,10,NA,NA,3
B,5,2019-10-15,NA,NA,NA,NA,NA,2,28,5,NA,7
B,5,2019-10-21,3,NA,NA,NA,NA,NA,18,2,NA,3
B,5,2019-10-21,4,NA,NA,NA,NA,NA,10,1,NA,NA
B,5,2019-10-21,1,NA,NA,NA,NA,NA,11,NA,NA,1
B,5,2019-10-21,14,NA,NA,NA,NA,NA,27,NA,NA,2
B,5,2019-10-21,2,NA,NA,NA,NA,NA,7,NA,NA,1
B,5,2019-10-28,5,NA,NA,NA,NA,NA,56,6,NA,9
B,5,2019-10-28,1,NA,NA,NA,NA,NA,15,NA,NA,8
B,5,2019-10-28,2,1,NA,NA,NA,NA,39,8,NA,12
B,5,2019-10-28,7,NA,NA,NA,NA,NA,36,5,NA,9
B,5,2019-10-28,1,NA,NA,NA,NA,NA,20,NA,NA,3
B,5,2019-11-04,NA,NA,NA,NA,NA,NA,12,1,NA,5
B,5,2019-11-04,1,NA,NA,NA,NA,NA,11,4,NA,4
B,5,2019-11-04,1,1,NA,NA,NA,NA,11,NA,NA,3
B,5,2019-11-04,2,NA,NA,NA,NA,NA,10,NA,NA,5
B,5,2019-11-04,NA,NA,NA,NA,NA,NA,12,3,NA,2
B,5,2019-11-11,NA,NA,NA,NA,NA,NA,4,NA,NA,NA
B,5,2019-11-11,2,NA,NA,NA,NA,NA,12,NA,NA,NA
B,5,2019-11-11,NA,NA,NA,NA,NA,NA,3,NA,NA,NA
B,5,2019-11-11,1,NA,NA,NA,NA,NA,5,NA,NA,NA
B,5,2019-11-11,3,NA,NA,NA,NA,NA,5,NA,NA,NA
B,5,2019-11-18,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
B,5,2019-11-25,5,NA,NA,NA,NA,NA,5,NA,NA,NA
B,5,2020-04-06,NA,NA,NA,1,NA,NA,13,NA,NA,2
B,5,2020-04-14,NA,NA,NA,NA,1,NA,7,2,NA,2
B,5,2020-04-14,1,NA,NA,NA,NA,NA,1,NA,NA,4
B,5,2020-04-14,NA,2,NA,NA,NA,NA,5,2,NA,5
B,5,2020-04-14,NA,NA,NA,NA,NA,NA,11,4,NA,2
B,5,2020-04-14,NA,NA,NA,NA,NA,NA,3,NA,NA,3
B,5,2020-04-20,2,NA,NA,NA,NA,NA,2,NA,NA,4
B,5,2020-04-20,NA,1,NA,NA,NA,NA,3,1,NA,4
B,5,2020-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
B,5,2020-04-20,NA,NA,NA,NA,1,NA,2,NA,NA,2
B,5,2020-04-20,1,NA,1,NA,NA,NA,3,NA,NA,3
B,5,2020-04-28,2,NA,NA,NA,NA,NA,6,1,NA,4
B,5,2020-04-28,1,NA,NA,NA,NA,1,8,NA,NA,4
B,5,2020-04-28,10,NA,NA,NA,NA,NA,10,2,NA,5
B,5,2020-04-28,5,NA,NA,NA,1,NA,7,NA,NA,5
B,5,2020-04-28,5,NA,NA,NA,NA,NA,17,2,NA,12
B,5,2020-05-04,2,NA,NA,NA,NA,NA,31,5,NA,19
B,5,2020-05-04,2,NA,NA,NA,NA,1,32,2,NA,13
B,5,2020-05-04,1,NA,NA,NA,NA,NA,28,1,NA,10
B,5,2020-05-04,3,NA,NA,NA,NA,NA,17,2,NA,9
B,5,2020-05-04,3,NA,NA,NA,1,1,18,1,NA,11
B,5,2020-05-12,2,NA,NA,NA,NA,NA,14,NA,NA,4
B,5,2020-05-12,1,NA,NA,NA,NA,NA,46,2,NA,1
B,5,2020-05-12,NA,NA,NA,NA,NA,NA,46,9,NA,3
B,5,2020-05-12,NA,NA,NA,NA,NA,NA,14,1,NA,1
B,5,2020-05-12,NA,NA,NA,NA,NA,NA,22,NA,NA,2
B,5,2020-05-18,NA,NA,NA,NA,NA,NA,161,11,NA,106
B,5,2020-05-18,1,NA,NA,NA,NA,NA,104,7,NA,32
B,5,2020-05-18,3,NA,NA,NA,NA,NA,48,1,NA,29
B,5,2020-05-18,4,NA,NA,NA,NA,1,152,15,NA,51
B,5,2020-05-18,2,NA,NA,NA,NA,1,49,8,NA,29
B,5,2020-05-26,2,NA,1,NA,3,2,64,6,1,38
B,5,2020-05-26,1,3,NA,NA,1,2,162,7,NA,33
B,5,2020-05-26,NA,NA,NA,NA,NA,4,94,2,1,30
B,5,2020-05-26,1,2,NA,NA,4,5,259,6,NA,54
B,5,2020-05-26,4,NA,1,NA,3,4,226,22,NA,53
B,5,2020-06-01,3,1,NA,NA,3,7,92,7,NA,11
B,5,2020-06-01,4,NA,NA,NA,3,3,84,7,1,6
B,5,2020-06-01,NA,1,NA,NA,3,7,129,2,NA,6
B,5,2020-06-01,7,1,NA,NA,NA,8,161,7,NA,13
B,5,2020-06-01,1,3,1,NA,NA,4,110,5,NA,8
B,5,2020-06-08,2,NA,1,NA,NA,2,50,10,NA,7
B,5,2020-06-08,2,2,NA,NA,NA,1,54,4,NA,4
B,5,2020-06-08,2,NA,NA,NA,NA,NA,78,6,NA,1
B,5,2020-06-08,NA,NA,NA,NA,NA,1,93,6,NA,7
B,5,2020-06-08,4,1,NA,NA,1,NA,52,7,NA,8
B,5,2020-06-15,1,2,NA,NA,NA,2,32,5,NA,1
B,5,2020-06-15,1,NA,NA,NA,1,1,37,4,NA,3
B,5,2020-06-15,NA,2,NA,NA,NA,4,37,6,NA,12
B,5,2020-06-15,NA,2,NA,NA,NA,3,37,4,NA,3
B,5,2020-06-15,2,1,NA,NA,1,2,25,2,NA,1
B,5,2020-06-22,2,6,1,NA,1,5,23,4,NA,21
B,5,2020-06-22,2,5,2,NA,2,8,20,25,1,18
B,5,2020-06-22,1,4,2,NA,1,9,47,12,NA,17
B,5,2020-06-22,NA,6,5,NA,1,4,24,7,NA,14
B,5,2020-06-22,2,12,2,NA,2,9,14,17,NA,19
B,5,2020-06-29,1,NA,2,NA,NA,1,6,13,NA,7
B,5,2020-06-29,NA,2,NA,NA,1,2,24,13,NA,11
B,5,2020-06-29,1,2,4,NA,NA,6,41,14,NA,16
B,5,2020-06-29,NA,3,4,NA,NA,1,9,6,NA,9
B,5,2020-06-29,NA,3,3,NA,NA,3,7,8,NA,8
B,5,2020-07-06,1,1,1,NA,NA,1,7,8,1,11
B,5,2020-07-06,4,4,4,NA,NA,NA,5,5,NA,4
B,5,2020-07-06,3,4,NA,NA,NA,3,9,25,NA,8
B,5,2020-07-06,9,1,NA,NA,1,3,17,19,NA,10
B,5,2020-07-06,4,1,1,NA,NA,NA,13,13,NA,5
B,5,2020-07-13,1,3,NA,NA,NA,1,15,15,NA,8
B,5,2020-07-13,NA,3,1,NA,1,2,15,8,NA,2
B,5,2020-07-13,3,3,NA,NA,1,1,14,14,1,3
B,5,2020-07-13,NA,NA,NA,NA,NA,1,NA,NA,NA,NA
B,5,2020-07-13,2,5,NA,NA,NA,6,14,8,NA,5
B,5,2020-07-20,1,1,NA,NA,NA,1,6,6,NA,1
B,5,2020-07-20,2,1,1,NA,1,3,5,5,NA,2
B,5,2020-07-20,NA,4,1,NA,NA,8,22,15,1,5
B,5,2020-07-20,2,NA,NA,NA,NA,NA,25,8,NA,11
B,5,2020-07-20,1,2,NA,NA,NA,NA,61,12,NA,2
B,5,2020-07-27,NA,2,1,NA,1,6,7,11,NA,7
B,5,2020-07-27,NA,NA,2,NA,NA,5,19,21,NA,7
B,5,2020-07-27,1,1,NA,NA,NA,2,29,18,NA,8
B,5,2020-07-27,1,1,NA,NA,NA,12,22,13,NA,11
B,5,2020-07-27,2,2,1,NA,1,1,8,5,1,8
B,5,2020-08-03,NA,1,NA,NA,NA,14,10,8,NA,11
B,5,2020-08-03,1,NA,NA,NA,1,8,39,20,NA,5
B,5,2020-08-03,1,NA,NA,NA,1,1,4,10,NA,8
B,5,2020-08-03,1,2,NA,NA,NA,4,7,11,1,8
B,5,2020-08-03,NA,2,NA,NA,NA,8,27,14,1,6
B,5,2020-08-10,2,2,2,NA,NA,10,13,17,NA,9
B,5,2020-08-10,NA,1,1,NA,NA,4,8,8,NA,18
B,5,2020-08-10,2,4,2,NA,NA,4,5,5,NA,9
B,5,2020-08-10,NA,2,1,NA,NA,5,16,10,NA,19
B,5,2020-08-10,1,1,NA,NA,NA,7,6,3,NA,8
B,5,2020-08-17,0,0,6,0,0,1,4,0,0,1
B,5,2020-08-17,0,5,1,0,0,0,15,0,0,4
B,5,2020-08-17,1,0,0,0,0,14,8,0,0,12
B,5,2020-08-17,0,0,1,0,0,6,10,0,0,6
B,5,2020-08-17,1,0,0,0,0,4,6,2,0,4
B,5,2020-08-24,2,3,1,0,0,1,8,0,0,7
B,5,2020-08-24,1,0,0,0,0,1,7,0,0,10
B,5,2020-08-24,0,0,0,0,0,3,8,0,0,6
B,5,2020-08-24,0,2,0,0,0,2,3,0,0,1
B,5,2020-08-24,0,0,0,0,0,2,5,0,0,4
B,5,2020-08-31,0,1,0,0,0,1,7,1,0,7
B,5,2020-08-31,0,0,0,0,0,1,6,0,0,3
B,5,2020-08-31,1,2,1,0,0,0,7,1,0,6
B,5,2020-08-31,1,2,0,0,1,0,12,0,0,5
B,5,2020-08-31,3,1,0,0,0,0,2,0,0,5
B,5,2020-09-08,0,0,0,0,0,1,10,1,0,2
B,5,2020-09-08,0,0,0,0,0,0,1,2,0,3
B,5,2020-09-08,1,0,0,0,0,1,11,0,0,4
B,5,2020-09-08,0,1,0,0,0,0,4,0,0,3
B,5,2020-09-14,1,0,0,0,1,0,3,0,0,4
B,5,2020-09-14,0,0,0,0,0,0,1,2,5,0
B,5,2020-09-14,0,1,0,0,0,0,4,0,0,6
B,5,2020-09-14,1,0,0,0,0,0,2,0,0,2
B,5,2020-09-14,0,1,0,0,0,0,3,2,0,2
B,5,2020-09-21,0,0,0,0,0,0,4,0,0,0
B,5,2020-09-21,1,2,0,0,0,0,5,0,0,1
B,5,2020-09-21,1,2,0,0,0,0,7,0,0,4
B,5,2020-09-21,3,0,0,0,0,0,9,0,0,1
B,5,2020-09-21,1,0,0,0,0,0,4,0,0,2
B,5,2020-09-28,4,0,0,0,0,0,7,2,0,3
B,5,2020-09-28,1,1,1,0,0,0,7,0,0,4
B,5,2020-09-28,0,0,0,0,0,0,3,2,0,6
B,5,2020-09-28,0,0,0,0,0,0,7,0,0,2
B,5,2020-09-28,1,0,0,0,0,0,4,0,0,3
B,5,2020-10-05,1,0,0,0,0,0,1,0,0,2
B,5,2020-10-05,2,0,0,0,0,0,6,3,0,0
B,5,2020-10-05,3,0,0,0,0,0,4,0,0,1
B,5,2020-10-05,0,0,0,0,0,0,8,0,0,2
B,5,2020-10-05,0,0,0,0,0,0,1,1,0,1
B,5,2020-10-12,0,0,0,0,0,1,3,0,0,1
B,5,2020-10-12,2,1,0,0,0,9,6,1,0,0
B,5,2020-10-12,1,0,0,0,0,0,4,1,0,2
B,5,2020-10-12,0,0,0,0,0,0,5,0,0,3
B,5,2020-10-12,1,0,0,0,0,0,5,0,0,2
B,5,2020-10-19,1,0,0,0,0,0,4,0,0,1
B,5,2020-10-19,2,0,0,0,0,0,5,0,0,4
B,5,2020-10-19,0,0,0,0,0,0,3,1,0,5
B,5,2020-10-19,2,0,0,0,0,0,4,2,0,7
B,5,2020-10-19,0,0,0,0,0,0,4,1,0,0
B,5,2020-10-26,2,0,0,0,0,0,12,2,0,2
B,5,2020-10-26,4,0,0,0,0,0,13,2,0,3
B,5,2020-10-26,0,0,0,0,0,0,8,2,0,1
B,5,2020-10-26,3,0,0,0,0,0,10,7,0,2
B,5,2020-10-26,0,0,0,0,0,0,4,0,0,7
B,5,2020-11-02,2,0,0,0,0,0,1,0,0,0
B,5,2020-11-02,2,0,0,0,0,0,4,0,0,0
B,5,2020-11-02,1,0,0,0,0,0,3,1,0,0
B,5,2020-11-02,1,0,0,0,0,0,0,0,0,0
B,5,2020-11-02,6,0,0,0,0,0,8,0,0,0
B,5,2020-11-09,1,0,0,0,0,0,9,0,0,10
B,5,2020-11-14,3,0,0,0,0,0,7,0,0,1
B,5,2020-11-22,0,0,0,0,0,0,1,0,0,0
B,5,2020-11-30,3,0,0,0,0,0,2,0,0,0
B,5,2020-12-07,2,0,0,0,0,0,5,0,0,0
NA,5,2019-04-08,1,NA,NA,NA,NA,NA,1,NA,NA,NA
NA,5,2019-04-08,NA,NA,NA,NA,NA,NA,1,NA,NA,1
NA,5,2019-04-15,NA,NA,NA,NA,NA,NA,2,NA,NA,NA
NA,5,2019-04-22,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
NA,5,2019-04-29,4,NA,NA,NA,NA,1,10,NA,NA,3
NA,5,2019-04-29,4,NA,NA,NA,NA,NA,3,NA,NA,3
NA,5,2019-04-29,3,NA,NA,NA,NA,NA,5,NA,NA,2
NA,5,2019-04-29,5,NA,NA,NA,NA,NA,3,NA,NA,1
NA,5,2019-04-29,1,NA,NA,NA,NA,1,5,NA,NA,NA
